exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,kv_history_tokens,prefill_ms,first_token_ts,rank_in_batch,rank_frac,delay_from_earliest_first_token_ms
exp1,1,11,Group1,0.1032,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,2,0.0625,362.61314299190417
exp1,1,26,Group2,0.2598,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,3,0.09375,362.61314299190417
exp1,1,25,Group2,0.5258,47.0,0.0,0.0,47.0,0.0,361.8876120017376,72874.478940762,4,0.125,362.61314299190417
exp1,1,30,Group2,0.4883,53.0,0.0,0.0,53.0,0.0,361.8876120017376,72874.478940762,5,0.15625,362.61314299190417
exp1,1,17,Group2,0.0346,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,6,0.1875,362.61314299190417
exp1,1,29,Group2,0.2427,53.0,48.0,0.9056603773584906,5.0,0.0,361.8876120017376,72874.478940762,7,0.21875,362.61314299190417
exp1,1,32,Group2,0.0517,53.0,48.0,0.9056603773584906,5.0,0.0,361.8876120017376,72874.478940762,8,0.25,362.61314299190417
exp1,1,24,Group2,0.3455,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,9,0.28125,362.61314299190417
exp1,1,31,Group2,0.4345,53.0,48.0,0.9056603773584906,5.0,0.0,361.8876120017376,72874.478940762,10,0.3125,362.61314299190417
exp1,1,18,Group2,0.0689,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,11,0.34375,362.61314299190417
exp1,1,23,Group2,0.452,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,12,0.375,362.61314299190417
exp1,1,14,Group1,0.3801,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,13,0.40625,362.61314299190417
exp1,1,22,Group2,0.2938,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,14,0.4375,362.61314299190417
exp1,1,10,Group1,0.2769,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,15,0.46875,362.61314299190417
exp1,1,20,Group2,0.086,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,16,0.5,362.61314299190417
exp1,1,28,Group2,0.1892,586.0,0.0,0.0,586.0,0.0,361.8876120017376,72874.478940762,17,0.53125,362.61314299190417
exp1,1,7,Group1,0.4696,50.0,0.0,0.0,50.0,0.0,361.8876120017376,72874.478940762,18,0.5625,362.61314299190417
exp1,1,5,Group1,0.0177,69.0,0.0,0.0,69.0,0.0,361.8876120017376,72874.478940762,19,0.59375,362.61314299190417
exp1,1,6,Group1,0.0476,840.0,0.0,0.0,840.0,0.0,231.47081800561864,72874.116327619,1,0.03125,0.0
exp1,1,1,Group1,0.5488,636.0,0.0,0.0,636.0,0.0,361.8876120017376,72874.478940762,20,0.625,362.61314299190417
exp1,1,9,Group1,0.3989,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,21,0.65625,362.61314299190417
exp1,1,2,Group1,0.3282,840.0,832.0,0.9904761904761905,8.0,0.0,361.8876120017376,72874.478940762,22,0.6875,362.61314299190417
exp1,1,4,Group1,0.5069,243.0,0.0,0.0,243.0,0.0,361.8876120017376,72874.478940762,23,0.71875,362.61314299190417
exp1,1,16,Group1,0.2082,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,24,0.75,362.61314299190417
exp1,1,12,Group1,0.3109,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,25,0.78125,362.61314299190417
exp1,1,13,Group1,0.1373,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,26,0.8125,362.61314299190417
exp1,1,8,Group1,0.4167,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,27,0.84375,362.61314299190417
exp1,1,3,Group1,0.1718,243.0,240.0,0.9876543209876543,3.0,0.0,361.8876120017376,72874.478940762,28,0.875,362.61314299190417
exp1,1,15,Group1,0.1545,49.0,48.0,0.9795918367346939,1.0,0.0,361.8876120017376,72874.478940762,29,0.90625,362.61314299190417
exp1,1,27,Group2,0.1203,905.0,0.0,0.0,905.0,0.0,361.8876120017376,72874.478940762,30,0.9375,362.61314299190417
exp1,1,21,Group2,0.2253,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,31,0.96875,362.61314299190417
exp1,1,19,Group2,0.3625,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,32,1.0,362.61314299190417
exp1,2,14,Group1,0.4239,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,8,0.47058823529411764,7103.4670310036745
exp1,2,27,Group2,0.0369,1736.0,896.0,0.5161290322580645,840.0,1418.0,3238.3888869953807,73049.901348699,2,0.11764705882352941,2484.838452000986
exp1,2,25,Group2,0.0148,613.0,48.0,0.07830342577487764,565.0,561.0,3238.3888869953807,73049.901348699,3,0.17647058823529413,2484.838452000986
exp1,2,30,Group2,0.3619,811.0,48.0,0.059186189889025895,763.0,567.0,7102.8744600043865,73054.519977278,9,0.5294117647058824,7103.4670310036745
exp1,2,23,Group2,0.3818,613.0,48.0,0.07830342577487764,565.0,561.0,7102.8744600043865,73054.519977278,10,0.5882352941176471,7103.4670310036745
exp1,2,5,Group1,0.0341,2367.0,64.0,0.02703844528939586,2303.0,2119.0,787.5461780058686,73047.416510247,1,0.058823529411764705,0.0
exp1,2,13,Group1,0.0293,2240.0,48.0,0.02142857142857143,2192.0,2100.0,3238.3888869953807,73049.901348699,4,0.23529411764705882,2484.838452000986
exp1,2,4,Group1,0.3113,2549.0,240.0,0.09415457041977246,2309.0,2293.0,7102.8744600043865,73054.519977278,11,0.6470588235294118,7103.4670310036745
exp1,2,6,Group1,0.0078,2922.0,832.0,0.28473648186173856,2090.0,2890.0,3238.3888869953807,73049.901348699,5,0.29411764705882354,2484.838452000986
exp1,2,15,Group1,0.2948,2239.0,48.0,0.021438142027690933,2191.0,2099.0,7102.8744600043865,73054.519977278,12,0.7058823529411765,7103.4670310036745
exp1,2,16,Group1,0.022,2149.0,48.0,0.022335970218706376,2101.0,2097.0,3238.3888869953807,73049.901348699,6,0.35294117647058826,2484.838452000986
exp1,2,1,Group1,0.2616,2731.0,624.0,0.22848773343097767,2107.0,2685.0,11897.547123997356,73059.314649942,17,1.0,11898.139694996644
exp1,2,10,Group1,0.3282,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,13,0.7647058823529411,7103.4670310036745
exp1,2,11,Group1,0.4002,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,14,0.8235294117647058,7103.4670310036745
exp1,2,8,Group1,0.345,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,15,0.8823529411764706,7103.4670310036745
exp1,2,18,Group2,0.278,613.0,48.0,0.07830342577487764,565.0,561.0,7102.8744600043865,73054.519977278,16,0.9411764705882353,7103.4670310036745
exp1,2,24,Group2,0.0483,613.0,32.0,0.052202283849918436,581.0,561.0,3238.3888869953807,73049.901348699,7,0.4117647058823529,2484.838452000986
exp1,3,14,Group1,0.3182,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,10044.01651500666,73303.74258169,4,0.21052631578947367,10044.542578005348
exp1,3,24,Group2,0.0481,1269.0,608.0,0.4791174152876281,661.0,1127.0,290.0193060049787,73293.698039112,1,0.05263157894736842,0.0
exp1,3,22,Group2,0.245,1270.0,608.0,0.47874015748031495,662.0,1128.0,10044.01651500666,73303.74258169,5,0.2631578947368421,10044.542578005348
exp1,3,6,Group1,0.1527,5103.0,2912.0,0.5706447187928669,2191.0,4972.0,10044.01651500666,73303.74258169,6,0.3157894736842105,10044.542578005348
exp1,3,30,Group2,0.2622,1571.0,800.0,0.5092297899427116,771.0,1325.0,10044.01651500666,73303.74258169,7,0.3684210526315789,10044.542578005348
exp1,3,27,Group2,0.1697,2257.0,1728.0,0.765618077093487,529.0,2250.0,10044.01651500666,73303.74258169,8,0.42105263157894735,10044.542578005348
exp1,3,12,Group1,0.3424,4553.0,2224.0,0.48846914122556556,2329.0,4289.0,10044.01651500666,73303.74258169,9,0.47368421052631576,10044.542578005348
exp1,3,31,Group2,0.0079,1572.0,800.0,0.5089058524173028,772.0,1326.0,646.8679199897451,73294.082814717,2,0.10526315789473684,384.7756049945019
exp1,3,26,Group2,0.2988,1269.0,608.0,0.4791174152876281,661.0,1127.0,10044.01651500666,73303.74258169,10,0.5263157894736842,10044.542578005348
exp1,3,21,Group2,0.2801,1269.0,608.0,0.4791174152876281,661.0,1127.0,10044.01651500666,73303.74258169,11,0.5789473684210527,10044.542578005348
exp1,3,3,Group1,0.1801,4866.0,2544.0,0.5228113440197287,2322.0,4599.0,19591.160259005846,73313.674315091,15,0.7894736842105263,19976.27597900282
exp1,3,23,Group2,0.2273,1269.0,608.0,0.4791174152876281,661.0,1127.0,10044.01651500666,73303.74258169,12,0.631578947368421,10044.542578005348
exp1,3,5,Group1,0.1871,4543.0,2352.0,0.5177195685670262,2191.0,4417.0,10044.01651500666,73303.74258169,13,0.6842105263157895,10044.542578005348
exp1,3,25,Group2,0.0192,1269.0,608.0,0.4791174152876281,661.0,1127.0,646.8679199897451,73294.082814717,3,0.15789473684210525,384.7756049945019
exp1,3,19,Group2,0.1374,1268.0,608.0,0.4794952681388013,660.0,1126.0,19591.160259005846,73313.674315091,16,0.8421052631578947,19976.27597900282
exp1,3,1,Group1,0.1357,4867.0,2720.0,0.5588658311074584,2147.0,4781.0,19975.749916004133,73313.674315091,17,0.8947368421052632,19976.27597900282
exp1,3,7,Group1,0.156,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,19591.160259005846,73313.674315091,18,0.9473684210526315,19976.27597900282
exp1,3,10,Group1,0.1189,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,27815.084180008853,73321.898239012,19,1.0,28200.199900005828
exp1,3,8,Group1,0.2049,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,10044.01651500666,73303.74258169,14,0.7368421052631579,10044.542578005348
exp1,4,20,Group2,0.2361,2004.0,1264.0,0.6307385229540918,740.0,1784.0,18155.8684160118,73644.122791197,11,0.5238095238095238,24301.77449900657
exp1,4,22,Group2,0.1055,2005.0,1264.0,0.6304239401496259,741.0,1785.0,6145.014487003209,73625.966344396,2,0.09523809523809523,6145.327698002802
exp1,4,29,Group2,0.0509,2169.0,1568.0,0.722913785154449,601.0,2084.0,6145.014487003209,73625.966344396,3,0.14285714285714285,6145.327698002802
exp1,4,30,Group2,0.1488,2169.0,1568.0,0.722913785154449,601.0,2084.0,6145.014487003209,73625.966344396,4,0.19047619047619047,6145.327698002802
exp1,4,18,Group2,0.016,2005.0,1264.0,0.6304239401496259,741.0,1785.0,6145.014487003209,73625.966344396,5,0.23809523809523808,6145.327698002802
exp1,4,27,Group2,0.2024,2860.0,2256.0,0.7888111888111888,604.0,2771.0,33894.0811400098,73659.861003921,21,1.0,40039.98722300457
exp1,4,4,Group1,0.3832,6925.0,4864.0,0.7023826714801444,2061.0,6915.0,18155.8684160118,73644.122791197,12,0.5714285714285714,24301.77449900657
exp1,4,19,Group2,0.2194,2002.0,1264.0,0.6313686313686314,738.0,1782.0,18155.8684160118,73644.122791197,13,0.6190476190476191,24301.77449900657
exp1,4,1,Group1,0.0682,6951.0,4864.0,0.6997554308732556,2087.0,6917.0,6145.014487003209,73625.966344396,6,0.2857142857142857,6145.327698002802
exp1,4,26,Group2,0.1244,2004.0,1264.0,0.6307385229540918,740.0,1784.0,6145.014487003209,73625.966344396,7,0.3333333333333333,6145.327698002802
exp1,4,6,Group1,0.3039,7181.0,5088.0,0.708536415541011,2093.0,7151.0,18155.8684160118,73644.122791197,14,0.6666666666666666,24301.77449900657
exp1,4,5,Group1,0.2871,6951.0,4544.0,0.6537188893684363,2407.0,6593.0,18155.8684160118,73644.122791197,15,0.7142857142857143,24301.77449900657
exp1,4,16,Group1,0.033,6611.0,4336.0,0.6558765693541068,2275.0,6391.0,6145.014487003209,73625.966344396,8,0.38095238095238093,6145.327698002802
exp1,4,2,Group1,0.2704,7274.0,5024.0,0.6906791311520484,2250.0,7078.0,18155.8684160118,73644.122791197,16,0.7619047619047619,24301.77449900657
exp1,4,17,Group2,0.3399,2004.0,1264.0,0.6307385229540918,740.0,1784.0,18155.8684160118,73644.122791197,17,0.8095238095238095,24301.77449900657
exp1,4,31,Group2,0.0867,2171.0,1568.0,0.7222478120681713,603.0,2086.0,6145.014487003209,73625.966344396,9,0.42857142857142855,6145.327698002802
exp1,4,15,Group1,0.3215,6840.0,4544.0,0.664327485380117,2296.0,6603.0,18155.8684160118,73644.122791197,18,0.8571428571428571,24301.77449900657
exp1,4,9,Group1,0.0078,6840.0,4544.0,0.664327485380117,2296.0,6603.0,8537.046829995234,73628.400503421,10,0.47619047619047616,8579.486722999718
exp1,4,28,Group2,0.2531,2725.0,2192.0,0.8044036697247706,533.0,2718.0,18155.8684160118,73644.122791197,19,0.9047619047619048,24301.77449900657
exp1,4,3,Group1,0.3592,6926.0,4864.0,0.7022812590239677,2062.0,6916.0,18155.8684160118,73644.122791197,20,0.9523809523809523,24301.77449900657
exp1,4,32,Group2,0.0492,2169.0,1568.0,0.722913785154449,601.0,2084.0,388.06630999897607,73619.821016698,1,0.047619047619047616,0.0
exp1,5,2,Group1,0.0287,9351.0,7264.0,0.7768153138701743,2087.0,9324.0,25782.201181005803,74047.451996965,17,0.5483870967741935,25855.206006992375
exp1,5,10,Group1,0.1393,8974.0,6832.0,0.7613104524180967,2142.0,8890.0,31581.59274799982,74069.752401071,22,0.7096774193548387,48155.61011299724
exp1,5,20,Group2,0.2619,2710.0,2000.0,0.7380073800738007,710.0,2518.0,16573.10175499879,74038.170347961,2,0.06451612903225806,16573.557002993766
exp1,5,30,Group2,0.0619,2746.0,2160.0,0.786598689002185,586.0,2683.0,431.2187950126827,74021.596790958,1,0.03225806451612903,0.0
exp1,5,31,Group2,0.2039,2746.0,2160.0,0.786598689002185,586.0,2683.0,31581.59274799982,74069.752401071,23,0.7419354838709677,48155.61011299724
exp1,5,28,Group2,0.0848,3280.0,2720.0,0.8292682926829268,560.0,3239.0,16573.10175499879,74038.170347961,3,0.0967741935483871,16573.557002993766
exp1,5,27,Group2,0.19,3392.0,2848.0,0.839622641509434,544.0,3374.0,16573.10175499879,74038.170347961,4,0.12903225806451613,16573.557002993766
exp1,5,32,Group2,0.0135,2746.0,2160.0,0.786598689002185,586.0,2683.0,25782.201181005803,74047.451996965,18,0.5806451612903226,25855.206006992375
exp1,5,17,Group2,0.0679,2710.0,2000.0,0.7380073800738007,710.0,2518.0,16573.10175499879,74038.170347961,5,0.16129032258064516,16573.557002993766
exp1,5,26,Group2,0.1018,2710.0,2000.0,0.7380073800738007,710.0,2518.0,16573.10175499879,74038.170347961,6,0.1935483870967742,16573.557002993766
exp1,5,25,Group2,0.0333,2710.0,2000.0,0.7380073800738007,710.0,2518.0,16573.10175499879,74038.170347961,7,0.22580645161290322,16573.557002993766
exp1,5,18,Group2,0.1028,2710.0,2000.0,0.7380073800738007,710.0,2518.0,31581.59274799982,74069.752401071,24,0.7741935483870968,48155.61011299724
exp1,5,3,Group1,0.0851,8994.0,6912.0,0.7685123415610406,2082.0,8976.0,31581.59274799982,74069.752401071,25,0.8064516129032258,48155.61011299724
exp1,5,22,Group2,0.1728,2711.0,2000.0,0.7377351530800442,711.0,2519.0,16573.10175499879,74038.170347961,8,0.25806451612903225,16573.557002993766
exp1,5,19,Group2,0.1192,2707.0,2000.0,0.7388252678241596,707.0,2515.0,16573.10175499879,74038.170347961,9,0.2903225806451613,16573.557002993766
exp1,5,7,Group1,0.1558,8975.0,6832.0,0.7612256267409471,2143.0,8891.0,16573.10175499879,74038.170347961,10,0.3225806451612903,16573.557002993766
exp1,5,24,Group2,0.1387,2710.0,2000.0,0.7380073800738007,710.0,2518.0,16573.10175499879,74038.170347961,11,0.3548387096774194,16573.557002993766
exp1,5,5,Group1,0.1206,9174.0,6944.0,0.7569217353390015,2230.0,9001.0,31581.59274799982,74069.752401071,26,0.8387096774193549,48155.61011299724
exp1,5,9,Group1,0.1581,8973.0,6832.0,0.7613952970021175,2141.0,8889.0,31581.59274799982,74069.752401071,27,0.8709677419354839,48155.61011299724
exp1,5,21,Group2,0.2428,2710.0,2000.0,0.7380073800738007,710.0,2518.0,16573.10175499879,74038.170347961,12,0.3870967741935484,16573.557002993766
exp1,5,6,Group1,0.2075,9240.0,7168.0,0.7757575757575758,2072.0,9229.0,16573.10175499879,74038.170347961,13,0.41935483870967744,16573.557002993766
exp1,5,12,Group1,0.0163,8974.0,6832.0,0.7613104524180967,2142.0,8890.0,25854.750758997397,74047.451996965,19,0.6129032258064516,25855.206006992375
exp1,5,29,Group2,0.0202,2746.0,2160.0,0.786598689002185,586.0,2683.0,25782.201181005803,74047.451996965,20,0.6451612903225806,25855.206006992375
exp1,5,23,Group2,0.0504,2710.0,2000.0,0.7380073800738007,710.0,2518.0,16573.10175499879,74038.170347961,14,0.45161290322580644,16573.557002993766
exp1,5,1,Group1,0.1781,9047.0,6944.0,0.7675472532331159,2103.0,9001.0,31581.59274799982,74069.752401071,28,0.9032258064516129,48155.61011299724
exp1,5,13,Group1,0.2248,8975.0,6832.0,0.7612256267409471,2143.0,8891.0,16573.10175499879,74038.170347961,15,0.4838709677419355,16573.557002993766
exp1,5,16,Group1,0.0339,8853.0,6608.0,0.7464136450920592,2245.0,8661.0,37765.807457995834,74075.936615781,31,1.0,54339.82482299325
exp1,5,15,Group1,0.0508,8974.0,6832.0,0.7613104524180967,2142.0,8890.0,31581.59274799982,74069.752401071,29,0.9354838709677419,48155.61011299724
exp1,5,8,Group1,0.007,8975.0,6832.0,0.7612256267409471,2143.0,8891.0,25782.201181005803,74047.451996965,21,0.6774193548387096,25855.206006992375
exp1,5,4,Group1,0.2867,8992.0,6912.0,0.7686832740213523,2080.0,8974.0,16573.10175499879,74038.170347961,16,0.5161290322580645,16573.557002993766
exp1,5,11,Group1,0.0678,8974.0,6832.0,0.7613104524180967,2142.0,8890.0,31581.59274799982,74069.752401071,30,0.967741935483871,48155.61011299724
exp1,6,20,Group2,0.5458,3389.0,2704.0,0.7978754794924756,685.0,3224.0,25895.382476999657,74524.334786428,2,0.08,25896.09717798885
exp1,6,31,Group2,58.5424,3402.0,2736.0,0.8042328042328042,666.0,3259.0,48991.942451000796,74547.489672268,12,0.48,49050.98301799444
exp1,6,29,Group2,58.5753,3403.0,2736.0,0.8039964736996768,667.0,3260.0,48991.942451000796,74547.489672268,13,0.52,49050.98301799444
exp1,6,17,Group2,0.3606,3389.0,2704.0,0.7978754794924756,685.0,3224.0,49050.26831700525,74547.489672268,14,0.56,49050.98301799444
exp1,6,19,Group2,58.6687,3386.0,2704.0,0.7985823981098642,682.0,3221.0,48991.942451000796,74547.489672268,15,0.6,49050.98301799444
exp1,6,27,Group2,58.6265,3972.0,3392.0,0.8539778449144008,580.0,3904.0,48991.942451000796,74547.489672268,16,0.64,49050.98301799444
exp1,6,18,Group2,58.6511,3389.0,2704.0,0.7978754794924756,685.0,3224.0,48991.942451000796,74547.489672268,17,0.68,49050.98301799444
exp1,6,4,Group1,0.467,11309.0,8992.0,0.7951189318242108,2317.0,11042.0,25895.382476999657,74524.334786428,3,0.12,25896.09717798885
exp1,6,13,Group1,58.458,11169.0,8960.0,0.802220431551616,2209.0,11025.0,67820.35291600914,74566.318082733,25,1.0,67879.39348300279
exp1,6,11,Group1,0.4151,11168.0,8960.0,0.8022922636103151,2208.0,11024.0,25895.382476999657,74524.334786428,4,0.16,25896.09717798885
exp1,6,2,Group1,58.5923,11475.0,9344.0,0.8142919389978214,2131.0,11400.0,48991.942451000796,74547.489672268,18,0.72,49050.98301799444
exp1,6,1,Group1,0.4323,11197.0,9040.0,0.8073591140484058,2157.0,11097.0,25895.382476999657,74524.334786428,5,0.2,25896.09717798885
exp1,6,10,Group1,0.0287,11168.0,8960.0,0.8022922636103151,2208.0,11024.0,4012.0040830079233,74498.43868925,1,0.04,0.0
exp1,6,26,Group2,58.4912,3389.0,2704.0,0.7978754794924756,685.0,3224.0,48991.942451000796,74547.489672268,19,0.76,49050.98301799444
exp1,6,15,Group1,58.5078,11168.0,8960.0,0.8022922636103151,2208.0,11024.0,48991.942451000796,74547.489672268,20,0.8,49050.98301799444
exp1,6,5,Group1,0.5033,11440.0,9168.0,0.8013986013986014,2272.0,11224.0,25895.382476999657,74524.334786428,6,0.24,25896.09717798885
