exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,kv_history_tokens,prefill_ms,first_token_ts,rank_in_batch,rank_frac,delay_from_earliest_first_token_ms
exp1,6,6,Group1,0.5222,11346.0,9232.0,0.8136788295434514,2114.0,11289.0,25895.382476999657,74524.334786428,7,0.28,25896.09717798885
exp1,6,14,Group1,58.5258,11169.0,8960.0,0.802220431551616,2209.0,11025.0,48991.942451000796,74547.489672268,21,0.84,49050.98301799444
exp1,6,12,Group1,58.6095,11168.0,8960.0,0.8022922636103151,2208.0,11024.0,48991.942451000796,74547.489672268,22,0.88,49050.98301799444
exp1,6,7,Group1,0.378,11169.0,8960.0,0.802220431551616,2209.0,11025.0,25895.382476999657,74524.334786428,8,0.32,25896.09717798885
exp1,6,28,Group2,0.4845,3799.0,3280.0,0.8633851013424585,519.0,3794.0,25895.382476999657,74524.334786428,9,0.36,25896.09717798885
exp1,6,30,Group2,0.3975,3402.0,2736.0,0.8042328042328042,666.0,3259.0,25895.382476999657,74524.334786428,10,0.4,25896.09717798885
exp1,6,23,Group2,58.4745,3389.0,2704.0,0.7978754794924756,685.0,3224.0,48991.942451000796,74547.489672268,23,0.92,49050.98301799444
exp1,6,22,Group2,0.4497,3390.0,2704.0,0.7976401179941003,686.0,3225.0,25895.382476999657,74524.334786428,11,0.44,25896.09717798885
exp1,6,25,Group2,58.559,3389.0,2704.0,0.7978754794924756,685.0,3224.0,48991.942451000796,74547.489672268,24,0.96,49050.98301799444
exp1,7,21,Group2,92.3814,4016.0,3376.0,0.8406374501992032,640.0,3903.0,47708.88087700587,75098.233037617,10,0.625,47801.85588799941
exp1,7,18,Group2,92.4433,4015.0,48.0,0.011955168119551681,3967.0,3902.0,47708.88087700587,75098.233037617,11,0.6875,47801.85588799941
exp1,7,30,Group2,92.3985,4128.0,48.0,0.011627906976744186,4080.0,3915.0,47708.88087700587,75098.233037617,12,0.75,47801.85588799941
exp1,7,15,Group1,0.5755,13309.0,11168.0,0.8391314148320685,2141.0,13218.0,29773.67582100851,75080.20582636,2,0.125,29774.644631004776
exp1,7,24,Group2,0.5994,4016.0,3376.0,0.8406374501992032,640.0,3903.0,29773.67582100851,75080.20582636,3,0.1875,29774.644631004776
exp1,7,7,Group1,0.6261,13310.0,11168.0,0.839068369646882,2142.0,13219.0,29773.67582100851,75080.20582636,4,0.25,29774.644631004776
exp1,7,4,Group1,0.0374,13639.0,11312.0,0.829386318645062,2327.0,13358.0,5234.5973560004495,75050.431181729,1,0.0625,0.0
exp1,7,27,Group2,0.5321,4496.0,3968.0,0.8825622775800712,528.0,4486.0,29773.67582100851,75080.20582636,5,0.3125,29774.644631004776
exp1,7,6,Group1,0.6511,13591.0,11344.0,0.8346700022073431,2247.0,13395.0,29773.67582100851,75080.20582636,6,0.375,29774.644631004776
exp1,7,11,Group1,92.4215,13307.0,11168.0,0.8392575336289171,2139.0,13216.0,47708.88087700587,75098.233037617,13,0.8125,47801.85588799941
exp1,7,3,Group1,92.4613,13642.0,11296.0,0.8280310804867321,2346.0,13361.0,47708.88087700587,75098.233037617,14,0.875,47801.85588799941
exp1,7,14,Group1,0.512,13310.0,11168.0,0.839068369646882,2142.0,13219.0,29773.67582100851,75080.20582636,7,0.4375,29774.644631004776
exp1,7,9,Group1,0.4948,13308.0,11152.0,0.8379921851517884,2156.0,13217.0,29773.67582100851,75080.20582636,8,0.5,29774.644631004776
exp1,7,2,Group1,0.5548,13656.0,11472.0,0.8400702987697716,2184.0,13525.0,29773.67582100851,75080.20582636,9,0.5625,29774.644631004776
exp1,7,13,Group1,92.3614,13310.0,11168.0,0.839068369646882,2142.0,13219.0,63577.94248200662,75114.102099222,16,1.0,63670.91749300016
exp1,7,20,Group2,0.4772,4016.0,48.0,0.01195219123505976,3968.0,3903.0,47800.88707800314,75098.233037617,15,0.9375,47801.85588799941
exp1,8,27,Group2,0.482,5026.0,0.0,0.0,5026.0,5010.0,15210.695690999273,75741.976988673,4,0.5714285714285714,15211.390044001746
exp1,8,21,Group2,0.0171,4610.0,48.0,0.010412147505422993,4562.0,4530.0,8597.229478007648,75729.451383555,2,0.2857142857142857,2685.784925997723
exp1,8,28,Group2,0.5254,4855.0,0.0,0.0,4855.0,4832.0,15210.695690999273,75741.976988673,5,0.7142857142857143,15211.390044001746
exp1,8,19,Group2,0.464,4607.0,48.0,0.010418927718688952,4559.0,4527.0,42308.290182991186,75769.074583165,7,1.0,42308.98453599366
exp1,8,23,Group2,0.0071,4610.0,4016.0,0.8711496746203905,594.0,4530.0,8597.229478007648,75729.451383555,3,0.42857142857142855,2685.784925997723
exp1,8,14,Group1,0.0453,15602.0,13296.0,0.8521984360979361,2306.0,15360.0,5947.4363530025585,75726.765598629,1,0.14285714285714285,0.0
exp1,8,16,Group1,0.5014,15361.0,13216.0,0.8603606536032811,2145.0,15281.0,15210.695690999273,75741.976988673,6,0.8571428571428571,15211.390044001746
exp1,9,18,Group2,0.0163,5430.0,48.0,0.008839779005524863,5382.0,5122.0,24152.778114003013,76590.385156159,2,0.2,9285.628729994642
exp1,9,17,Group2,0.5234,5431.0,4608.0,0.8484625299208249,823.0,5123.0,30199.96504401206,76611.300255748,5,0.5,30200.728319003247
exp1,9,23,Group2,0.0264,5432.0,48.0,0.008836524300441826,5384.0,5124.0,24152.778114003013,76590.385156159,3,0.3,9285.628729994642
exp1,9,19,Group2,0.5061,5429.0,48.0,0.00884140725732179,5381.0,5121.0,30199.96504401206,76611.300255748,6,0.6,30200.728319003247
exp1,9,12,Group1,0.4892,17794.0,15600.0,0.8767000112397437,2194.0,17651.0,47258.242185998824,76628.35853289,10,1.0,47259.00546099001
exp1,9,7,Group1,0.0479,17795.0,12128.0,0.6815397583590896,5667.0,17652.0,14912.44744200958,76581.099527429,1,0.1,0.0
exp1,9,5,Group1,0.5604,17956.0,15664.0,0.8723546446870127,2292.0,17713.0,30199.96504401206,76611.300255748,7,0.7,30200.728319003247
exp1,9,3,Group1,0.5419,18037.0,15968.0,0.8852913455674447,2069.0,18029.0,30199.96504401206,76611.300255748,8,0.8,30200.728319003247
exp1,9,27,Group2,0.0088,5565.0,0.0,0.0,5565.0,5540.0,24152.778114003013,76590.385156159,4,0.4,9285.628729994642
exp1,9,32,Group2,0.5841,5410.0,48.0,0.0088724584103512,5362.0,5302.0,30199.96504401206,76611.300255748,9,0.9,30200.728319003247
exp1,10,17,Group2,0.4895,6103.0,48.0,0.007864984433884975,6055.0,5945.0,19536.63250300451,77640.327068846,4,0.5714285714285714,19537.332143998356
exp1,10,27,Group2,29.9977,6097.0,0.0,0.0,6097.0,6079.0,19507.089071004884,77640.327068846,5,0.7142857142857143,19537.332143998356
exp1,10,20,Group2,0.5086,6104.0,48.0,0.007863695937090432,6056.0,5946.0,9494.930674001807,77630.285367017,2,0.2857142857142857,9495.630314995651
exp1,10,23,Group2,0.0247,6104.0,48.0,0.007863695937090432,6056.0,5946.0,3838.340166010312,77620.789736702,1,0.14285714285714285,0.0
exp1,10,7,Group1,29.981,19931.0,48.0,0.002408308664893884,19883.0,19845.0,69905.96986599849,77690.725949641,7,1.0,69936.21293899196
exp1,10,26,Group2,0.5325,6104.0,48.0,0.007863695937090432,6056.0,5946.0,9494.930674001807,77630.285367017,3,0.42857142857142855,9495.630314995651
exp1,10,29,Group2,30.015,6065.0,0.0,0.0,6065.0,5926.0,19507.089071004884,77640.327068846,6,0.8571428571428571,19537.332143998356
exp2,1,11,Group1,0.1032,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,2,0.0625,362.61314299190417
exp2,1,26,Group2,0.2598,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,3,0.09375,362.61314299190417
exp2,1,25,Group2,0.5258,47.0,0.0,0.0,47.0,0.0,361.8876120017376,72874.478940762,4,0.125,362.61314299190417
exp2,1,30,Group2,0.4883,53.0,0.0,0.0,53.0,0.0,361.8876120017376,72874.478940762,5,0.15625,362.61314299190417
exp2,1,17,Group2,0.0346,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,6,0.1875,362.61314299190417
exp2,1,29,Group2,0.2427,53.0,48.0,0.9056603773584906,5.0,0.0,361.8876120017376,72874.478940762,7,0.21875,362.61314299190417
exp2,1,32,Group2,0.0517,53.0,48.0,0.9056603773584906,5.0,0.0,361.8876120017376,72874.478940762,8,0.25,362.61314299190417
exp2,1,24,Group2,0.3455,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,9,0.28125,362.61314299190417
exp2,1,31,Group2,0.4345,53.0,48.0,0.9056603773584906,5.0,0.0,361.8876120017376,72874.478940762,10,0.3125,362.61314299190417
exp2,1,18,Group2,0.0689,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,11,0.34375,362.61314299190417
exp2,1,23,Group2,0.452,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,12,0.375,362.61314299190417
exp2,1,14,Group1,0.3801,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,13,0.40625,362.61314299190417
exp2,1,22,Group2,0.2938,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,14,0.4375,362.61314299190417
exp2,1,10,Group1,0.2769,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,15,0.46875,362.61314299190417
exp2,1,20,Group2,0.086,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,16,0.5,362.61314299190417
exp2,1,28,Group2,0.1892,586.0,0.0,0.0,586.0,0.0,361.8876120017376,72874.478940762,17,0.53125,362.61314299190417
exp2,1,7,Group1,0.4696,50.0,0.0,0.0,50.0,0.0,361.8876120017376,72874.478940762,18,0.5625,362.61314299190417
exp2,1,5,Group1,0.0177,69.0,0.0,0.0,69.0,0.0,361.8876120017376,72874.478940762,19,0.59375,362.61314299190417
exp2,1,6,Group1,0.0476,840.0,0.0,0.0,840.0,0.0,231.47081800561864,72874.116327619,1,0.03125,0.0
exp2,1,1,Group1,0.5488,636.0,0.0,0.0,636.0,0.0,361.8876120017376,72874.478940762,20,0.625,362.61314299190417
exp2,1,9,Group1,0.3989,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,21,0.65625,362.61314299190417
exp2,1,2,Group1,0.3282,840.0,832.0,0.9904761904761905,8.0,0.0,361.8876120017376,72874.478940762,22,0.6875,362.61314299190417
exp2,1,4,Group1,0.5069,243.0,0.0,0.0,243.0,0.0,361.8876120017376,72874.478940762,23,0.71875,362.61314299190417
exp2,1,16,Group1,0.2082,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,24,0.75,362.61314299190417
exp2,1,12,Group1,0.3109,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,25,0.78125,362.61314299190417
exp2,1,13,Group1,0.1373,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,26,0.8125,362.61314299190417
exp2,1,8,Group1,0.4167,50.0,48.0,0.96,2.0,0.0,361.8876120017376,72874.478940762,27,0.84375,362.61314299190417
exp2,1,3,Group1,0.1718,243.0,240.0,0.9876543209876543,3.0,0.0,361.8876120017376,72874.478940762,28,0.875,362.61314299190417
exp2,1,15,Group1,0.1545,49.0,48.0,0.9795918367346939,1.0,0.0,361.8876120017376,72874.478940762,29,0.90625,362.61314299190417
exp2,1,27,Group2,0.1203,905.0,0.0,0.0,905.0,0.0,361.8876120017376,72874.478940762,30,0.9375,362.61314299190417
exp2,1,21,Group2,0.2253,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,31,0.96875,362.61314299190417
exp2,1,19,Group2,0.3625,47.0,32.0,0.6808510638297872,15.0,0.0,361.8876120017376,72874.478940762,32,1.0,362.61314299190417
exp2,2,14,Group1,0.4239,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,8,0.47058823529411764,7103.4670310036745
exp2,2,27,Group2,0.0369,1736.0,896.0,0.5161290322580645,840.0,1418.0,3238.3888869953807,73049.901348699,2,0.11764705882352941,2484.838452000986
exp2,2,25,Group2,0.0148,613.0,48.0,0.07830342577487764,565.0,561.0,3238.3888869953807,73049.901348699,3,0.17647058823529413,2484.838452000986
exp2,2,30,Group2,0.3619,811.0,48.0,0.059186189889025895,763.0,567.0,7102.8744600043865,73054.519977278,9,0.5294117647058824,7103.4670310036745
exp2,2,23,Group2,0.3818,613.0,48.0,0.07830342577487764,565.0,561.0,7102.8744600043865,73054.519977278,10,0.5882352941176471,7103.4670310036745
exp2,2,5,Group1,0.0341,2367.0,64.0,0.02703844528939586,2303.0,2119.0,787.5461780058686,73047.416510247,1,0.058823529411764705,0.0
exp2,2,13,Group1,0.0293,2240.0,48.0,0.02142857142857143,2192.0,2100.0,3238.3888869953807,73049.901348699,4,0.23529411764705882,2484.838452000986
exp2,2,4,Group1,0.3113,2549.0,240.0,0.09415457041977246,2309.0,2293.0,7102.8744600043865,73054.519977278,11,0.6470588235294118,7103.4670310036745
exp2,2,6,Group1,0.0078,2922.0,832.0,0.28473648186173856,2090.0,2890.0,3238.3888869953807,73049.901348699,5,0.29411764705882354,2484.838452000986
exp2,2,15,Group1,0.2948,2239.0,48.0,0.021438142027690933,2191.0,2099.0,7102.8744600043865,73054.519977278,12,0.7058823529411765,7103.4670310036745
exp2,2,16,Group1,0.022,2149.0,48.0,0.022335970218706376,2101.0,2097.0,3238.3888869953807,73049.901348699,6,0.35294117647058826,2484.838452000986
exp2,2,1,Group1,0.2616,2731.0,624.0,0.22848773343097767,2107.0,2685.0,11897.547123997356,73059.314649942,17,1.0,11898.139694996644
exp2,2,10,Group1,0.3282,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,13,0.7647058823529411,7103.4670310036745
exp2,2,11,Group1,0.4002,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,14,0.8235294117647058,7103.4670310036745
exp2,2,8,Group1,0.345,2240.0,48.0,0.02142857142857143,2192.0,2100.0,7102.8744600043865,73054.519977278,15,0.8823529411764706,7103.4670310036745
exp2,2,18,Group2,0.278,613.0,48.0,0.07830342577487764,565.0,561.0,7102.8744600043865,73054.519977278,16,0.9411764705882353,7103.4670310036745
exp2,2,24,Group2,0.0483,613.0,32.0,0.052202283849918436,581.0,561.0,3238.3888869953807,73049.901348699,7,0.4117647058823529,2484.838452000986
exp2,3,14,Group1,0.3182,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,10044.01651500666,73303.74258169,4,0.21052631578947367,10044.542578005348
exp2,3,24,Group2,0.0481,1269.0,608.0,0.4791174152876281,661.0,1127.0,290.0193060049787,73293.698039112,1,0.05263157894736842,0.0
exp2,3,22,Group2,0.245,1270.0,608.0,0.47874015748031495,662.0,1128.0,10044.01651500666,73303.74258169,5,0.2631578947368421,10044.542578005348
exp2,3,6,Group1,0.1527,5103.0,2912.0,0.5706447187928669,2191.0,4972.0,10044.01651500666,73303.74258169,6,0.3157894736842105,10044.542578005348
exp2,3,30,Group2,0.2622,1571.0,800.0,0.5092297899427116,771.0,1325.0,10044.01651500666,73303.74258169,7,0.3684210526315789,10044.542578005348
exp2,3,27,Group2,0.1697,2257.0,1728.0,0.765618077093487,529.0,2250.0,10044.01651500666,73303.74258169,8,0.42105263157894735,10044.542578005348
exp2,3,12,Group1,0.3424,4553.0,2224.0,0.48846914122556556,2329.0,4289.0,10044.01651500666,73303.74258169,9,0.47368421052631576,10044.542578005348
exp2,3,31,Group2,0.0079,1572.0,800.0,0.5089058524173028,772.0,1326.0,646.8679199897451,73294.082814717,2,0.10526315789473684,384.7756049945019
exp2,3,26,Group2,0.2988,1269.0,608.0,0.4791174152876281,661.0,1127.0,10044.01651500666,73303.74258169,10,0.5263157894736842,10044.542578005348
exp2,3,21,Group2,0.2801,1269.0,608.0,0.4791174152876281,661.0,1127.0,10044.01651500666,73303.74258169,11,0.5789473684210527,10044.542578005348
exp2,3,3,Group1,0.1801,4866.0,2544.0,0.5228113440197287,2322.0,4599.0,19591.160259005846,73313.674315091,15,0.7894736842105263,19976.27597900282
exp2,3,23,Group2,0.2273,1269.0,608.0,0.4791174152876281,661.0,1127.0,10044.01651500666,73303.74258169,12,0.631578947368421,10044.542578005348
exp2,3,5,Group1,0.1871,4543.0,2352.0,0.5177195685670262,2191.0,4417.0,10044.01651500666,73303.74258169,13,0.6842105263157895,10044.542578005348
exp2,3,25,Group2,0.0192,1269.0,608.0,0.4791174152876281,661.0,1127.0,646.8679199897451,73294.082814717,3,0.15789473684210525,384.7756049945019
exp2,3,19,Group2,0.1374,1268.0,608.0,0.4794952681388013,660.0,1126.0,19591.160259005846,73313.674315091,16,0.8421052631578947,19976.27597900282
exp2,3,1,Group1,0.1357,4867.0,2720.0,0.5588658311074584,2147.0,4781.0,19975.749916004133,73313.674315091,17,0.8947368421052632,19976.27597900282
exp2,3,7,Group1,0.156,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,19591.160259005846,73313.674315091,18,0.9473684210526315,19976.27597900282
exp2,3,10,Group1,0.1189,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,27815.084180008853,73321.898239012,19,1.0,28200.199900005828
exp2,3,8,Group1,0.2049,4554.0,2240.0,0.4918752744839701,2314.0,4290.0,10044.01651500666,73303.74258169,14,0.7368421052631579,10044.542578005348
exp2,4,20,Group2,0.2361,2004.0,1264.0,0.6307385229540918,740.0,1784.0,18155.8684160118,73644.122791197,11,0.5238095238095238,24301.77449900657
exp2,4,22,Group2,0.1055,2005.0,1264.0,0.6304239401496259,741.0,1785.0,6145.014487003209,73625.966344396,2,0.09523809523809523,6145.327698002802
exp2,4,29,Group2,0.0509,2169.0,1568.0,0.722913785154449,601.0,2084.0,6145.014487003209,73625.966344396,3,0.14285714285714285,6145.327698002802
exp2,4,30,Group2,0.1488,2169.0,1568.0,0.722913785154449,601.0,2084.0,6145.014487003209,73625.966344396,4,0.19047619047619047,6145.327698002802
exp2,4,18,Group2,0.016,2005.0,1264.0,0.6304239401496259,741.0,1785.0,6145.014487003209,73625.966344396,5,0.23809523809523808,6145.327698002802
exp2,4,27,Group2,0.2024,2860.0,2256.0,0.7888111888111888,604.0,2771.0,33894.0811400098,73659.861003921,21,1.0,40039.98722300457
exp2,4,4,Group1,0.3832,6925.0,4864.0,0.7023826714801444,2061.0,6915.0,18155.8684160118,73644.122791197,12,0.5714285714285714,24301.77449900657
exp2,4,19,Group2,0.2194,2002.0,1264.0,0.6313686313686314,738.0,1782.0,18155.8684160118,73644.122791197,13,0.6190476190476191,24301.77449900657
exp2,4,1,Group1,0.0682,6951.0,4864.0,0.6997554308732556,2087.0,6917.0,6145.014487003209,73625.966344396,6,0.2857142857142857,6145.327698002802
exp2,4,26,Group2,0.1244,2004.0,1264.0,0.6307385229540918,740.0,1784.0,6145.014487003209,73625.966344396,7,0.3333333333333333,6145.327698002802
exp2,4,6,Group1,0.3039,7181.0,5088.0,0.708536415541011,2093.0,7151.0,18155.8684160118,73644.122791197,14,0.6666666666666666,24301.77449900657
exp2,4,5,Group1,0.2871,6951.0,4544.0,0.6537188893684363,2407.0,6593.0,18155.8684160118,73644.122791197,15,0.7142857142857143,24301.77449900657
exp2,4,16,Group1,0.033,6611.0,4336.0,0.6558765693541068,2275.0,6391.0,6145.014487003209,73625.966344396,8,0.38095238095238093,6145.327698002802
exp2,4,2,Group1,0.2704,7274.0,5024.0,0.6906791311520484,2250.0,7078.0,18155.8684160118,73644.122791197,16,0.7619047619047619,24301.77449900657
exp2,4,17,Group2,0.3399,2004.0,1264.0,0.6307385229540918,740.0,1784.0,18155.8684160118,73644.122791197,17,0.8095238095238095,24301.77449900657
exp2,4,31,Group2,0.0867,2171.0,1568.0,0.7222478120681713,603.0,2086.0,6145.014487003209,73625.966344396,9,0.42857142857142855,6145.327698002802
exp2,4,15,Group1,0.3215,6840.0,4544.0,0.664327485380117,2296.0,6603.0,18155.8684160118,73644.122791197,18,0.8571428571428571,24301.77449900657
exp2,4,9,Group1,0.0078,6840.0,4544.0,0.664327485380117,2296.0,6603.0,8537.046829995234,73628.400503421,10,0.47619047619047616,8579.486722999718
exp2,4,28,Group2,0.2531,2725.0,2192.0,0.8044036697247706,533.0,2718.0,18155.8684160118,73644.122791197,19,0.9047619047619048,24301.77449900657
exp2,4,3,Group1,0.3592,6926.0,4864.0,0.7022812590239677,2062.0,6916.0,18155.8684160118,73644.122791197,20,0.9523809523809523,24301.77449900657
exp2,4,32,Group2,0.0492,2169.0,1568.0,0.722913785154449,601.0,2084.0,388.06630999897607,73619.821016698,1,0.047619047619047616,0.0
exp2,5,2,Group1,0.0287,9351.0,7264.0,0.7768153138701743,2087.0,9324.0,25782.201181005803,74047.451996965,17,0.5483870967741935,25855.206006992375
exp2,5,10,Group1,0.1393,8974.0,6832.0,0.7613104524180967,2142.0,8890.0,31581.59274799982,74069.752401071,22,0.7096774193548387,48155.61011299724
